"nrInst","nrAgencia","cdClient","nmClient","nrCpfCnpj","nrContrato","dtContrato","qtPrestacoes","vlTotal","cdProduto","dsProduto","cdCarteira","dsCarteira","nrProposta","nrPresta","tpPresta","nrSeqPre","dtVctPre","vlPresta","vlMora","vlMulta","vlOutAcr","vlIof","vlDescon","vlAtual","idSituac","idSitVen","isValidCpfOrCNPJ","isPaymentValid","vlTotalBRL","vlPrestaBRL","vlMoraBRL","vlMultaBRL","vlAtualBRL"
"1284","24","24133","CLIENTE 1328","200684007173","835831","20220205","10","84865.86","575","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","103691","7","Original","0","20240201","78872.11","90617.31","16369.51","0","0","0","185858.93","Aberta","Vencida",false,,"R$ 84.865,86","R$ 78.872,11","R$ 90.617,31","R$ 16.369,51","R$ 185.858,93"
"1284","24","24133","CLIENTE 1328","200684007173","835831","20220205","10","84865.86","575","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","103691","8","Original","0","20220101","21902.91","69776.45","43019.1","0","0","0","134698.46","Aberta","Vencida",false,,"R$ 84.865,86","R$ 21.902,91","R$ 69.776,45","R$ 43.019,10","R$ 134.698,46"
"1284","24","24133","CLIENTE 1328","200684007173","835831","20220205","10","84865.86","575","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","103691","9","Original","0","20231114","89781.52","25030.81","52878.67","0","0","0","167691","Aberta","Vencida",false,,"R$ 84.865,86","R$ 89.781,52","R$ 25.030,81","R$ 52.878,67","R$ 167.691,00"
"1284","24","24133","CLIENTE 1328","200684007173","835831","20220205","10","84865.86","575","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","103691","10","Original","0","20240716","92044.48","46962.3","84998.89","0","0","0","224005.66999999998","Aberta","Vencida",false,,"R$ 84.865,86","R$ 92.044,48","R$ 46.962,30","R$ 84.998,89","R$ 224.005,67"
"1284","24","24133","CLIENTE 1328","200684007173","835831","20220205","10","84865.86","575","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","103691","11","Original","0","20220824","89911.97","81271.52","81065.18","0","0","0","252248.66999999998","Aberta","Vencida",false,,"R$ 84.865,86","R$ 89.911,97","R$ 81.271,52","R$ 81.065,18","R$ 252.248,67"
"1934","7","88080","CLIENTE 1329","63890912875","820592","20240216","7","55451.8","223","CDC PESSOA JURIDICA","3","CRÉDITO DIRETO AO CONSUMIDOR","226462","2","Original","0","20220303","69990.03","13311.93","51726.83","0","0","0","135028.78999999998","Aberta","Vencida",false,,"R$ 55.451,80","R$ 69.990,03","R$ 13.311,93","R$ 51.726,83","R$ 135.028,79"
"1934","7","88080","CLIENTE 1329","63890912875","820592","20240216","7","55451.8","223","CDC PESSOA JURIDICA","3","CRÉDITO DIRETO AO CONSUMIDOR","226462","3","Original","0","20241122","6992.69","68980.14","61620","0","0","0","137592.83000000002","Aberta","Vencida",false,,"R$ 55.451,80","R$ 6.992,69","R$ 68.980,14","R$ 61.620,00","R$ 137.592,83"
"1934","7","88080","CLIENTE 1329","63890912875","820592","20240216","7","55451.8","223","CDC PESSOA JURIDICA","3","CRÉDITO DIRETO AO CONSUMIDOR","226462","4","Original","0","20230926","74853.4","52333.08","84558.29","0","0","0","211744.77","Aberta","Vencida",false,,"R$ 55.451,80","R$ 74.853,40","R$ 52.333,08","R$ 84.558,29","R$ 211.744,77"
"1934","7","88080","CLIENTE 1329","63890912875","820592","20240216","7","55451.8","223","CDC PESSOA JURIDICA","3","CRÉDITO DIRETO AO CONSUMIDOR","226462","5","Original","0","20230714","92395.28","78011.92","29430.91","0","0","0","199838.11000000002","Aberta","Vencida",false,,"R$ 55.451,80","R$ 92.395,28","R$ 78.011,92","R$ 29.430,91","R$ 199.838,11"
"1934","7","88080","CLIENTE 1329","63890912875","820592","20240216","7","55451.8","223","CDC PESSOA JURIDICA","3","CRÉDITO DIRETO AO CONSUMIDOR","226462","6","Original","0","20240820","61799.99","1461.07","67185.67","0","0","0","130446.73","Aberta","Vencida",false,,"R$ 55.451,80","R$ 61.799,99","R$ 1.461,07","R$ 67.185,67","R$ 130.446,73"
"1934","7","88080","CLIENTE 1329","63890912875","820592","20240216","7","55451.8","223","CDC PESSOA JURIDICA","3","CRÉDITO DIRETO AO CONSUMIDOR","226462","7","Original","0","20231108","77901.84","31401.88","70289.2","0","0","0","179592.91999999998","Aberta","Vencida",false,,"R$ 55.451,80","R$ 77.901,84","R$ 31.401,88","R$ 70.289,20","R$ 179.592,92"
"1934","7","88080","CLIENTE 1329","63890912875","820592","20240216","7","55451.8","223","CDC PESSOA JURIDICA","3","CRÉDITO DIRETO AO CONSUMIDOR","226462","8","Original","0","20241208","24905.43","94588.36","99159.92","0","0","0","218653.71000000002","Aberta","Vencida",false,,"R$ 55.451,80","R$ 24.905,43","R$ 94.588,36","R$ 99.159,92","R$ 218.653,71"
"874","16","21342","CLIENTE 1330","511708495906","321477","20231222","10","27633.93","1916","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","368821","2","Original","0","20240804","25065.54","32782.23","9505.45","0","0","0","67353.22","Aberta","Vencida",false,,"R$ 27.633,93","R$ 25.065,54","R$ 32.782,23","R$ 9.505,45","R$ 67.353,22"
"874","16","21342","CLIENTE 1330","511708495906","321477","20231222","10","27633.93","1916","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","368821","3","Original","0","20240311","851.37","71662.14","54367.27","0","0","0","126880.78","Aberta","Vencida",false,,"R$ 27.633,93","R$ 851,37","R$ 71.662,14","R$ 54.367,27","R$ 126.880,78"
"874","16","21342","CLIENTE 1330","511708495906","321477","20231222","10","27633.93","1916","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","368821","4","Original","0","20240312","78596.73","85244.76","78439.87","0","0","0","242281.36","Aberta","Vencida",false,,"R$ 27.633,93","R$ 78.596,73","R$ 85.244,76","R$ 78.439,87","R$ 242.281,36"
"874","16","21342","CLIENTE 1330","511708495906","321477","20231222","10","27633.93","1916","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","368821","5","Original","0","20230619","16987.87","19273.19","5363.74","0","0","0","41624.799999999996","Aberta","Vencida",false,,"R$ 27.633,93","R$ 16.987,87","R$ 19.273,19","R$ 5.363,74","R$ 41.624,80"
"874","16","21342","CLIENTE 1330","511708495906","321477","20231222","10","27633.93","1916","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","368821","6","Original","0","20230311","63296.46","64894.35","58389.58","0","0","0","186580.39","Aberta","Vencida",false,,"R$ 27.633,93","R$ 63.296,46","R$ 64.894,35","R$ 58.389,58","R$ 186.580,39"
"874","16","21342","CLIENTE 1330","511708495906","321477","20231222","10","27633.93","1916","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","368821","7","Original","0","20230313","27941.12","55247.34","64122.25","0","0","0","147310.71","Aberta","Vencida",false,,"R$ 27.633,93","R$ 27.941,12","R$ 55.247,34","R$ 64.122,25","R$ 147.310,71"
"874","16","21342","CLIENTE 1330","511708495906","321477","20231222","10","27633.93","1916","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","368821","8","Original","0","20230314","90443.24","69180.07","80588.99","0","0","0","240212.3","Aberta","Vencida",false,,"R$ 27.633,93","R$ 90.443,24","R$ 69.180,07","R$ 80.588,99","R$ 240.212,30"
"874","16","21342","CLIENTE 1330","511708495906","321477","20231222","10","27633.93","1916","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","368821","9","Original","0","20220120","46265.85","18589.16","88631.5","0","0","0","153486.51","Aberta","Vencida",false,,"R$ 27.633,93","R$ 46.265,85","R$ 18.589,16","R$ 88.631,50","R$ 153.486,51"
"874","16","21342","CLIENTE 1330","511708495906","321477","20231222","10","27633.93","1916","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","368821","10","Original","0","20240902","38490","47944.02","28014.06","0","0","0","114448.07999999999","Aberta","Vencida",false,,"R$ 27.633,93","R$ 38.490,00","R$ 47.944,02","R$ 28.014,06","R$ 114.448,08"
"874","16","21342","CLIENTE 1330","511708495906","321477","20231222","10","27633.93","1916","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","368821","11","Original","0","20231111","36939.25","9910.88","40867.66","0","0","0","87717.79000000001","Aberta","Vencida",false,,"R$ 27.633,93","R$ 36.939,25","R$ 9.910,88","R$ 40.867,66","R$ 87.717,79"
"543","23","3871","CLIENTE 1331","447558648812","96403","20220425","4","15481.41","490","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","756252","2","Original","0","20230425","64895.96","93634.24","84717.27","0","0","0","243247.47000000003","Aberta","Vencida",false,,"R$ 15.481,41","R$ 64.895,96","R$ 93.634,24","R$ 84.717,27","R$ 243.247,47"
"543","23","3871","CLIENTE 1331","447558648812","96403","20220425","4","15481.41","490","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","756252","3","Original","0","20240123","43937.17","56468.98","51949.89","0","0","0","152356.03999999998","Aberta","Vencida",false,,"R$ 15.481,41","R$ 43.937,17","R$ 56.468,98","R$ 51.949,89","R$ 152.356,04"
"543","23","3871","CLIENTE 1331","447558648812","96403","20220425","4","15481.41","490","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","756252","4","Original","0","20220210","84551.83","6256.85","99969.88","0","0","0","190778.56","Aberta","Vencida",false,,"R$ 15.481,41","R$ 84.551,83","R$ 6.256,85","R$ 99.969,88","R$ 190.778,56"
"543","23","3871","CLIENTE 1331","447558648812","96403","20220425","4","15481.41","490","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","756252","5","Original","0","20230720","17722.44","43693.67","12421.24","0","0","0","73837.35","Aberta","Vencida",false,,"R$ 15.481,41","R$ 17.722,44","R$ 43.693,67","R$ 12.421,24","R$ 73.837,35"
"988","43","26504","CLIENTE 1332","940195371288","625449","20241204","3","3727.05","446","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","203289","2","Original","0","20240203","91649.7","50921.51","95424.61","0","0","0","237995.82","Aberta","Vencida",false,,"R$ 3.727,05","R$ 91.649,70","R$ 50.921,51","R$ 95.424,61","R$ 237.995,82"
"988","43","26504","CLIENTE 1332","940195371288","625449","20241204","3","3727.05","446","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","203289","3","Original","0","20241012","10394.02","45798.18","20600.31","0","0","0","76792.51","Aberta","Vencida",false,,"R$ 3.727,05","R$ 10.394,02","R$ 45.798,18","R$ 20.600,31","R$ 76.792,51"
"988","43","26504","CLIENTE 1332","940195371288","625449","20241204","3","3727.05","446","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","203289","4","Original","0","20230308","84492.83","37713.12","72633.85","0","0","0","194839.80000000002","Aberta","Vencida",false,,"R$ 3.727,05","R$ 84.492,83","R$ 37.713,12","R$ 72.633,85","R$ 194.839,80"
"1258","21","99927","CLIENTE 1333","598363048275","501318","20240409","9","7805.99","1558","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","757681","2","Original","0","20241004","84377.65","87067.73","30046.29","0","0","0","201491.67","Aberta","Vencida",false,,"R$ 7.805,99","R$ 84.377,65","R$ 87.067,73","R$ 30.046,29","R$ 201.491,67"
"1258","21","99927","CLIENTE 1333","598363048275","501318","20240409","9","7805.99","1558","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","757681","3","Original","0","20230204","6485.58","35429.86","16214.14","0","0","0","58129.58","Aberta","Vencida",false,,"R$ 7.805,99","R$ 6.485,58","R$ 35.429,86","R$ 16.214,14","R$ 58.129,58"
"1258","21","99927","CLIENTE 1333","598363048275","501318","20240409","9","7805.99","1558","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","757681","4","Original","0","20230305","12957.32","65821.17","6554.43","0","0","0","85332.91999999998","Aberta","Vencida",false,,"R$ 7.805,99","R$ 12.957,32","R$ 65.821,17","R$ 6.554,43","R$ 85.332,92"
"1258","21","99927","CLIENTE 1333","598363048275","501318","20240409","9","7805.99","1558","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","757681","5","Original","0","20230711","58961.09","1719.58","37573.5","0","0","0","98254.17","Aberta","Vencida",false,,"R$ 7.805,99","R$ 58.961,09","R$ 1.719,58","R$ 37.573,50","R$ 98.254,17"
"1258","21","99927","CLIENTE 1333","598363048275","501318","20240409","9","7805.99","1558","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","757681","6","Original","0","20241208","91218.39","53215.34","57433.84","0","0","0","201867.56999999998","Aberta","Vencida",false,,"R$ 7.805,99","R$ 91.218,39","R$ 53.215,34","R$ 57.433,84","R$ 201.867,57"
"1258","21","99927","CLIENTE 1333","598363048275","501318","20240409","9","7805.99","1558","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","757681","7","Original","0","20230312","73715.27","49527.97","99885.01","0","0","0","223128.25","Aberta","Vencida",false,,"R$ 7.805,99","R$ 73.715,27","R$ 49.527,97","R$ 99.885,01","R$ 223.128,25"
"1258","21","99927","CLIENTE 1333","598363048275","501318","20240409","9","7805.99","1558","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","757681","8","Original","0","20230211","385.2","52332.08","28068.59","0","0","0","80785.87","Aberta","Vencida",false,,"R$ 7.805,99","R$ 385,20","R$ 52.332,08","R$ 28.068,59","R$ 80.785,87"
"1258","21","99927","CLIENTE 1333","598363048275","501318","20240409","9","7805.99","1558","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","757681","9","Original","0","20241128","56266.29","25867.87","20852.77","0","0","0","102986.93000000001","Aberta","Vencida",false,,"R$ 7.805,99","R$ 56.266,29","R$ 25.867,87","R$ 20.852,77","R$ 102.986,93"
"1258","21","99927","CLIENTE 1333","598363048275","501318","20240409","9","7805.99","1558","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","757681","10","Original","0","20241007","6240.45","61892.42","11610.12","0","0","0","79742.98999999999","Aberta","Vencida",false,,"R$ 7.805,99","R$ 6.240,45","R$ 61.892,42","R$ 11.610,12","R$ 79.742,99"
"894","42","89688","CLIENTE 1334","630260297534","691968","20241028","5","40090.62","177","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","314769","2","Original","0","20221107","46822.83","14900.06","94154.04","0","0","0","155876.93","Aberta","Vencida",false,,"R$ 40.090,62","R$ 46.822,83","R$ 14.900,06","R$ 94.154,04","R$ 155.876,93"
"894","42","89688","CLIENTE 1334","630260297534","691968","20241028","5","40090.62","177","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","314769","3","Original","0","20240228","44162.35","23184.73","3955.63","0","0","0","71302.71","Aberta","Vencida",false,,"R$ 40.090,62","R$ 44.162,35","R$ 23.184,73","R$ 3.955,63","R$ 71.302,71"
"894","42","89688","CLIENTE 1334","630260297534","691968","20241028","5","40090.62","177","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","314769","4","Original","0","20230509","53897.64","53666.42","72822.73","0","0","0","180386.78999999998","Aberta","Vencida",false,,"R$ 40.090,62","R$ 53.897,64","R$ 53.666,42","R$ 72.822,73","R$ 180.386,79"
"894","42","89688","CLIENTE 1334","630260297534","691968","20241028","5","40090.62","177","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","314769","5","Original","0","20220105","93191.59","54961.03","5958.79","0","0","0","154111.41","Aberta","Vencida",false,,"R$ 40.090,62","R$ 93.191,59","R$ 54.961,03","R$ 5.958,79","R$ 154.111,41"
"894","42","89688","CLIENTE 1334","630260297534","691968","20241028","5","40090.62","177","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","314769","6","Original","0","20230515","94334.29","67521.81","71817.62","0","0","0","233673.71999999997","Aberta","Vencida",false,,"R$ 40.090,62","R$ 94.334,29","R$ 67.521,81","R$ 71.817,62","R$ 233.673,72"
"694","29","76010","CLIENTE 1335","568375680227","2844","20220824","10","84808.79","1329","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","505488","2","Original","0","20240822","19377.89","95820.32","24031.46","0","0","0","139229.67","Aberta","Vencida",false,,"R$ 84.808,79","R$ 19.377,89","R$ 95.820,32","R$ 24.031,46","R$ 139.229,67"
"694","29","76010","CLIENTE 1335","568375680227","2844","20220824","10","84808.79","1329","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","505488","3","Original","0","20221018","40609.37","60409.23","27968.61","0","0","0","128987.21","Aberta","Vencida",false,,"R$ 84.808,79","R$ 40.609,37","R$ 60.409,23","R$ 27.968,61","R$ 128.987,21"
"694","29","76010","CLIENTE 1335","568375680227","2844","20220824","10","84808.79","1329","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","505488","4","Original","0","20221208","44516.35","57814.33","46033.88","0","0","0","148364.56","Aberta","Vencida",false,,"R$ 84.808,79","R$ 44.516,35","R$ 57.814,33","R$ 46.033,88","R$ 148.364,56"
"694","29","76010","CLIENTE 1335","568375680227","2844","20220824","10","84808.79","1329","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","505488","5","Original","0","20240919","2154.21","26900.16","16480.25","0","0","0","45534.619999999995","Aberta","Vencida",false,,"R$ 84.808,79","R$ 2.154,21","R$ 26.900,16","R$ 16.480,25","R$ 45.534,62"
"694","29","76010","CLIENTE 1335","568375680227","2844","20220824","10","84808.79","1329","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","505488","6","Original","0","20220509","13526.67","81944.12","6545.83","0","0","0","102016.62","Aberta","Vencida",false,,"R$ 84.808,79","R$ 13.526,67","R$ 81.944,12","R$ 6.545,83","R$ 102.016,62"
"694","29","76010","CLIENTE 1335","568375680227","2844","20220824","10","84808.79","1329","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","505488","7","Original","0","20230425","97247.66","61995.98","2830.18","0","0","0","162073.82","Aberta","Vencida",false,,"R$ 84.808,79","R$ 97.247,66","R$ 61.995,98","R$ 2.830,18","R$ 162.073,82"
"694","29","76010","CLIENTE 1335","568375680227","2844","20220824","10","84808.79","1329","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","505488","8","Original","0","20241227","31366.84","5063.04","1606.75","0","0","0","38036.63","Aberta","Vencida",false,,"R$ 84.808,79","R$ 31.366,84","R$ 5.063,04","R$ 1.606,75","R$ 38.036,63"
"694","29","76010","CLIENTE 1335","568375680227","2844","20220824","10","84808.79","1329","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","505488","9","Original","0","20241008","51846.39","15153.18","4402.6","0","0","0","71402.17000000001","Aberta","Vencida",false,,"R$ 84.808,79","R$ 51.846,39","R$ 15.153,18","R$ 4.402,60","R$ 71.402,17"
"694","29","76010","CLIENTE 1335","568375680227","2844","20220824","10","84808.79","1329","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","505488","10","Original","0","20240118","35582.18","66116.01","91421.08","0","0","0","193119.27000000002","Aberta","Vencida",false,,"R$ 84.808,79","R$ 35.582,18","R$ 66.116,01","R$ 91.421,08","R$ 193.119,27"
"694","29","76010","CLIENTE 1335","568375680227","2844","20220824","10","84808.79","1329","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","505488","11","Original","0","20240219","8535.55","68537.5","42991.95","0","0","0","120065","Aberta","Vencida",false,,"R$ 84.808,79","R$ 8.535,55","R$ 68.537,50","R$ 42.991,95","R$ 120.065,00"
"1953","32","65507","CLIENTE 1336","580463490401","969066","20220410","7","28621.49","1811","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","869385","2","Original","0","20220420","42423.03","38546.43","59700.76","0","0","0","140670.22","Aberta","Vencida",false,,"R$ 28.621,49","R$ 42.423,03","R$ 38.546,43","R$ 59.700,76","R$ 140.670,22"
"1953","32","65507","CLIENTE 1336","580463490401","969066","20220410","7","28621.49","1811","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","869385","3","Original","0","20220601","47582.05","67266.55","45496.51","0","0","0","160345.11000000002","Aberta","Vencida",false,,"R$ 28.621,49","R$ 47.582,05","R$ 67.266,55","R$ 45.496,51","R$ 160.345,11"
"1953","32","65507","CLIENTE 1336","580463490401","969066","20220410","7","28621.49","1811","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","869385","4","Original","0","20220717","3237.06","75754.11","10562.6","0","0","0","89553.77","Aberta","Vencida",false,,"R$ 28.621,49","R$ 3.237,06","R$ 75.754,11","R$ 10.562,60","R$ 89.553,77"
"1953","32","65507","CLIENTE 1336","580463490401","969066","20220410","7","28621.49","1811","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","869385","5","Original","0","20241013","132.03","1581.28","92583.95","0","0","0","94297.26","Aberta","Vencida",false,,"R$ 28.621,49","R$ 132,03","R$ 1.581,28","R$ 92.583,95","R$ 94.297,26"
"1953","32","65507","CLIENTE 1336","580463490401","969066","20220410","7","28621.49","1811","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","869385","6","Original","0","20230126","37565.62","79708.4","70422.41","0","0","0","187696.43","Aberta","Vencida",false,,"R$ 28.621,49","R$ 37.565,62","R$ 79.708,40","R$ 70.422,41","R$ 187.696,43"
"1953","32","65507","CLIENTE 1336","580463490401","969066","20220410","7","28621.49","1811","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","869385","7","Original","0","20240214","69231.94","14335.3","79725.94","0","0","0","163293.18","Aberta","Vencida",false,,"R$ 28.621,49","R$ 69.231,94","R$ 14.335,30","R$ 79.725,94","R$ 163.293,18"
"1953","32","65507","CLIENTE 1336","580463490401","969066","20220410","7","28621.49","1811","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","869385","8","Original","0","20221011","64320.76","15298.23","75561.62","0","0","0","155180.61","Aberta","Vencida",false,,"R$ 28.621,49","R$ 64.320,76","R$ 15.298,23","R$ 75.561,62","R$ 155.180,61"
"526","27","51579","CLIENTE 1337","446037590185","307014","20220323","10","11145.34","24","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","289109","2","Original","0","20230209","91114.61","68014.62","75338.88","0","0","0","234468.11","Aberta","Vencida",false,,"R$ 11.145,34","R$ 91.114,61","R$ 68.014,62","R$ 75.338,88","R$ 234.468,11"
"526","27","51579","CLIENTE 1337","446037590185","307014","20220323","10","11145.34","24","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","289109","3","Original","0","20220807","26795.76","7607.85","43254.46","0","0","0","77658.07","Aberta","Vencida",false,,"R$ 11.145,34","R$ 26.795,76","R$ 7.607,85","R$ 43.254,46","R$ 77.658,07"
"526","27","51579","CLIENTE 1337","446037590185","307014","20220323","10","11145.34","24","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","289109","4","Original","0","20220311","38645.19","93409.86","13730.19","0","0","0","145785.24","Aberta","Vencida",false,,"R$ 11.145,34","R$ 38.645,19","R$ 93.409,86","R$ 13.730,19","R$ 145.785,24"
"526","27","51579","CLIENTE 1337","446037590185","307014","20220323","10","11145.34","24","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","289109","5","Original","0","20231015","85531.41","53306.71","44942.2","0","0","0","183780.32","Aberta","Vencida",false,,"R$ 11.145,34","R$ 85.531,41","R$ 53.306,71","R$ 44.942,20","R$ 183.780,32"
"526","27","51579","CLIENTE 1337","446037590185","307014","20220323","10","11145.34","24","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","289109","6","Original","0","20220602","55237.82","77267.55","99080.07","0","0","0","231585.44","Aberta","Vencida",false,,"R$ 11.145,34","R$ 55.237,82","R$ 77.267,55","R$ 99.080,07","R$ 231.585,44"
"526","27","51579","CLIENTE 1337","446037590185","307014","20220323","10","11145.34","24","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","289109","7","Original","0","20230507","69201.06","18553.74","53381.01","0","0","0","141135.81","Aberta","Vencida",false,,"R$ 11.145,34","R$ 69.201,06","R$ 18.553,74","R$ 53.381,01","R$ 141.135,81"
"526","27","51579","CLIENTE 1337","446037590185","307014","20220323","10","11145.34","24","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","289109","8","Original","0","20230615","84642.59","78784.13","38596.95","0","0","0","202023.66999999998","Aberta","Vencida",false,,"R$ 11.145,34","R$ 84.642,59","R$ 78.784,13","R$ 38.596,95","R$ 202.023,67"
"526","27","51579","CLIENTE 1337","446037590185","307014","20220323","10","11145.34","24","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","289109","9","Original","0","20221001","38206.87","19397.72","41877.87","0","0","0","99482.46","Aberta","Vencida",false,,"R$ 11.145,34","R$ 38.206,87","R$ 19.397,72","R$ 41.877,87","R$ 99.482,46"
"526","27","51579","CLIENTE 1337","446037590185","307014","20220323","10","11145.34","24","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","289109","10","Original","0","20220818","88792.07","64463.72","20520.28","0","0","0","173776.07","Aberta","Vencida",false,,"R$ 11.145,34","R$ 88.792,07","R$ 64.463,72","R$ 20.520,28","R$ 173.776,07"
"526","27","51579","CLIENTE 1337","446037590185","307014","20220323","10","11145.34","24","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","289109","11","Original","0","20241105","46306.53","73894.81","50729.36","0","0","0","170930.7","Aberta","Vencida",false,,"R$ 11.145,34","R$ 46.306,53","R$ 73.894,81","R$ 50.729,36","R$ 170.930,70"
"853","31","56581","CLIENTE 1338","664660889418","3472","20220304","3","72560.46","1346","CDC PESSOA JURIDICA","4","CRÉDITO DIRETO AO CONSUMIDOR","844635","2","Original","0","20220817","15787.95","61050.42","58508.89","0","0","0","135347.26","Aberta","Vencida",false,,"R$ 72.560,46","R$ 15.787,95","R$ 61.050,42","R$ 58.508,89","R$ 135.347,26"
"853","31","56581","CLIENTE 1338","664660889418","3472","20220304","3","72560.46","1346","CDC PESSOA JURIDICA","4","CRÉDITO DIRETO AO CONSUMIDOR","844635","3","Original","0","20241010","28031.04","6372.33","28828.93","0","0","0","63232.3","Aberta","Vencida",false,,"R$ 72.560,46","R$ 28.031,04","R$ 6.372,33","R$ 28.828,93","R$ 63.232,30"
"853","31","56581","CLIENTE 1338","664660889418","3472","20220304","3","72560.46","1346","CDC PESSOA JURIDICA","4","CRÉDITO DIRETO AO CONSUMIDOR","844635","4","Original","0","20240908","90841.68","49915.56","55464.69","0","0","0","196221.93","Aberta","Vencida",false,,"R$ 72.560,46","R$ 90.841,68","R$ 49.915,56","R$ 55.464,69","R$ 196.221,93"
